Avg_Daily_Usage_Hours,Academic_Level,Age,Gender,Country_Grouped,Predicted_Harm_Index
4.347457627118644,High School,20.659574468085108,Female,Other,0.07267483456092694
4.466101694915254,High School,20.659574468085108,Female,Other,0.1659919341390903
4.584745762711865,High School,20.659574468085108,Female,Other,0.2593090337172539
4.703389830508474,High School,20.659574468085108,Female,Other,0.3526261332954159
4.822033898305085,High School,20.659574468085108,Female,Other,0.4459432328735795
4.9406779661016955,High School,20.659574468085108,Female,Other,0.5392603324517433
5.059322033898305,High School,20.659574468085108,Female,Other,0.632577432029906
5.177966101694915,High School,20.659574468085108,Female,Other,0.7258945316080685
5.296610169491526,High School,20.659574468085108,Female,Other,0.8192116311862323
5.415254237288136,High School,20.659574468085108,Female,Other,0.912528730764395
5.533898305084746,High School,20.659574468085108,Female,Other,1.005845830342558
5.652542372881356,High School,20.659574468085108,Female,Other,1.0991629299207208
5.771186440677966,High School,20.659574468085108,Female,Other,1.1924800294988835
5.889830508474576,High School,20.659574468085108,Female,Other,1.2857971290770462
6.008474576271187,High School,20.659574468085108,Female,Other,1.37911422865521
6.127118644067797,High School,20.659574468085108,Female,Other,1.472431328233373
6.245762711864407,High School,20.659574468085108,Female,Other,1.5657484278115357
6.364406779661017,High School,20.659574468085108,Female,Other,1.6590655273896986
6.483050847457627,High School,20.659574468085108,Female,Other,1.7523826269678613
6.601694915254237,High School,20.659574468085108,Female,Other,1.845699726546024
6.720338983050848,High School,20.659574468085108,Female,Other,1.9390168261241878
6.838983050847458,High School,20.659574468085108,Female,Other,2.0323339257023507
6.957627118644068,High School,20.659574468085108,Female,Other,2.1256510252805145
7.076271186440678,High School,20.659574468085108,Female,Other,2.2189681248586774
7.194915254237288,High School,20.659574468085108,Female,Other,2.31228522443684
7.313559322033899,High School,20.659574468085108,Female,Other,2.4056023240150037
7.432203389830509,High School,20.659574468085108,Female,Other,2.4989194235931667
7.5508474576271185,High School,20.659574468085108,Female,Other,2.592236523171329
7.669491525423729,High School,20.659574468085108,Female,Other,2.6855536227494925
7.788135593220339,High School,20.659574468085108,Female,Other,2.778870722327655
7.906779661016949,High School,20.659574468085108,Female,Other,2.872187821905818
8.02542372881356,High School,20.659574468085108,Female,Other,2.9655049214839817
8.14406779661017,High School,20.659574468085108,Female,Other,3.058822021062144
8.262711864406779,High School,20.659574468085108,Female,Other,3.1521391206403058
8.381355932203391,High School,20.659574468085108,Female,Other,3.245456220218471
8.5,High School,20.659574468085108,Female,Other,3.338773319796633
1.5,Undergraduate,20.659574468085108,Female,Other,-1.974092043439324
1.61864406779661,Undergraduate,20.659574468085108,Female,Other,-1.9063222032958222
1.7372881355932204,Undergraduate,20.659574468085108,Female,Other,-1.8385523631523202
1.8559322033898304,Undergraduate,20.659574468085108,Female,Other,-1.7707825230088183
1.9745762711864407,Undergraduate,20.659574468085108,Female,Other,-1.7030126828653165
2.093220338983051,Undergraduate,20.659574468085108,Female,Other,-1.6352428427218146
2.211864406779661,Undergraduate,20.659574468085108,Female,Other,-1.5674730025783128
2.330508474576271,Undergraduate,20.659574468085108,Female,Other,-1.4997031624348112
2.4491525423728815,Undergraduate,20.659574468085108,Female,Other,-1.431933322291309
2.5677966101694913,Undergraduate,20.659574468085108,Female,Other,-1.3641634821478075
2.6864406779661016,Undergraduate,20.659574468085108,Female,Other,-1.2963936420043054
2.805084745762712,Undergraduate,20.659574468085108,Female,Other,-1.2286238018608033
2.923728813559322,Undergraduate,20.659574468085108,Female,Other,-1.1608539617173017
3.0423728813559325,Undergraduate,20.659574468085108,Female,Other,-1.0930841215737996
3.1610169491525424,Undergraduate,20.659574468085108,Female,Other,-1.025314281430298
3.2796610169491527,Undergraduate,20.659574468085108,Female,Other,-0.9575444412867959
3.398305084745763,Undergraduate,20.659574468085108,Female,Other,-0.8897746011432939
3.516949152542373,Undergraduate,20.659574468085108,Female,Other,-0.8220047609997925
3.635593220338983,Undergraduate,20.659574468085108,Female,Other,-0.7542349208562904
3.7542372881355934,Undergraduate,20.659574468085108,Female,Other,-0.6864650807127881
3.8728813559322033,Undergraduate,20.659574468085108,Female,Other,-0.6186952405692865
3.9915254237288136,Undergraduate,20.659574468085108,Female,Other,-0.5509254004257849
4.110169491525424,Undergraduate,20.659574468085108,Female,Other,-0.4831555602822828
4.228813559322035,Undergraduate,20.659574468085108,Female,Other,-0.4153857201387807
4.347457627118644,Undergraduate,20.659574468085108,Female,Other,-0.34761587999527954
4.466101694915254,Undergraduate,20.659574468085108,Female,Other,-0.27984603985177725
4.584745762711865,Undergraduate,20.659574468085108,Female,Other,-0.21207619970827518
4.703389830508474,Undergraduate,20.659574468085108,Female,Other,-0.14430635956477378
4.822033898305085,Undergraduate,20.659574468085108,Female,Other,-0.07653651942127171
4.9406779661016955,Undergraduate,20.659574468085108,Female,Other,-0.00876667927776964
5.059322033898305,Undergraduate,20.659574468085108,Female,Other,0.059003160865731985
5.177966101694915,Undergraduate,20.659574468085108,Female,Other,0.1267730010092336
