outcome,comparison,coef,std err,t,P>|t|,Conf. Int. Low,Conf. Int. Upp.,pvalue-fdr_bh,reject-fdr_bh
Sleep_Harm_Component,LINE-Facebook,0.14291154012303586,0.26168651103349333,0.5461173354279029,0.5851678958540932,-0.3709169809214058,0.6567400611674775,0.6896621629708956,False
Sleep_Harm_Component,LinkedIn-Facebook,1.426226570851487,0.14220089900974298,10.02965931146306,3.8138637200781616e-22,1.1470112710609128,1.705441870642061,2.5171500552515867e-20,True
Sleep_Harm_Component,Snapchat-Facebook,0.8425230052988182,0.165295303543779,5.09707769813117,4.497920910487415e-07,0.5179612194426823,1.167084791154954,2.74309296837956e-06,True
Sleep_Harm_Component,TikTok-Facebook,0.40168117975697876,0.07885579485533045,5.093870152395352,4.571821613965933e-07,0.24684570013566812,0.5565166593782894,2.74309296837956e-06,True
Sleep_Harm_Component,Twitter-Facebook,0.1300689313062054,0.1287363772689319,1.0103510294878797,0.3126935126073887,-0.12270841696241896,0.38284627957482975,0.4377187322906654,False
Sleep_Harm_Component,VKontakte-Facebook,0.15400273829433836,0.24551061620352807,0.6272752709262488,0.5306934724158172,-0.3280639770527983,0.636069453641475,0.6486253551748876,False
Sleep_Harm_Component,WeChat-Facebook,-1.639278356578977,0.5438333411610776,-3.0143027882018734,0.0026734299593396066,-2.7071097869414253,-0.5714469262165287,0.00569181862311013,True
Sleep_Harm_Component,WhatsApp-Facebook,-0.09071275180958571,0.11040488114813289,-0.8216371492477241,0.41157702767406573,-0.3074957131184768,0.12607020949930536,0.5223862274324681,False
Sleep_Harm_Component,YouTube-Facebook,1.0242436844252467,0.18574465014041303,5.514256715609162,5.012088589757525e-08,0.6595290550901864,1.388958313760307,4.725683527485666e-07,True
Sleep_Harm_Component,KakaoTalk-Instagram,-0.14104125040794835,0.16089375489364527,-0.8766110934584135,0.38101351345332024,-0.45696047679752505,0.17487797598162835,0.5029378377583827,False
Sleep_Harm_Component,LINE-Instagram,-0.006955526968824732,0.2572975754305343,-0.027033006265939727,0.9784414942994151,-0.5121662546049577,0.4982552006673082,0.9862034335577345,False
Sleep_Harm_Component,LinkedIn-Instagram,1.2763595037596263,0.14642858611897472,8.716600614599741,2.2625451633697707e-17,0.9888430263263988,1.5638759811928538,7.466399039120243e-16,True
Sleep_Harm_Component,Snapchat-Instagram,0.6926559382069576,0.15595883495108073,4.441274124830578,1.0466395961356664e-05,0.3864265601995014,0.9988853162144138,4.063424314409058e-05,True
Sleep_Harm_Component,TikTok-Instagram,0.25181411266511816,0.05970553924952363,4.217600507931553,2.8103549615544274e-05,0.13458067633099602,0.3690475489992403,8.832544164885344e-05,True
Sleep_Harm_Component,Twitter-Instagram,-0.019798135785655202,0.12862151921304177,-0.15392553210993126,0.8777150116442927,-0.27234995716428057,0.23275368559297016,0.965486512808722,False
Sleep_Harm_Component,VKontakte-Instagram,0.004135671202477764,0.23907302528001217,0.017298778051743378,0.9862034335577345,-0.4652906607704622,0.47356200317541775,0.9862034335577345,False
Sleep_Harm_Component,WeChat-Instagram,-1.7891454236708375,0.5434642458322448,-3.292112475460081,0.0010468305308576273,-2.8562521254021096,-0.7220387219395654,0.0025589190754297555,True
Sleep_Harm_Component,WhatsApp-Instagram,-0.2405798189014463,0.11216207147807652,-2.1449302400631094,0.03231895828221608,-0.46081307080752054,-0.020346566995372073,0.05202564016161613,False
Sleep_Harm_Component,YouTube-Instagram,0.8743766173333861,0.18375028975878419,4.758504699400544,2.3925147800886778e-06,0.513577968387513,1.2351752662792592,1.1278998248989481e-05,True
Sleep_Harm_Component,LINE-KakaoTalk,0.13408572343912362,0.2983112421201349,0.4494826359414409,0.65322955271452,-0.45165644471527844,0.7198278915935257,0.7307313640535309,False
Sleep_Harm_Component,LinkedIn-KakaoTalk,1.4174007541675748,0.20421967206035305,6.94056914237278,9.270905538972731e-12,1.016409921095856,1.8183915872392937,1.2237595311444005e-10,True
Sleep_Harm_Component,Snapchat-KakaoTalk,0.8336971886149059,0.21385527879223676,3.898417627674526,0.00010661105802490416,0.41378658189166695,1.2536077953381448,0.00030592738389755106,True
Sleep_Harm_Component,TikTok-KakaoTalk,0.3928553630730665,0.16412216278119968,2.393676493264372,0.016955777687685556,0.07059707073913174,0.7151136554070012,0.0286943930099294,True
Sleep_Harm_Component,Twitter-KakaoTalk,0.12124311462229315,0.19950546196910782,0.6077182720995723,0.543581190851555,-0.2704912398120257,0.512977469056612,0.6522974290218659,False
Sleep_Harm_Component,VKontakte-KakaoTalk,0.1451769216104261,0.28882225273338374,0.5026514412808807,0.615375271692391,-0.42193336000330256,0.7122872032241547,0.7002546195120312,False
Sleep_Harm_Component,WeChat-KakaoTalk,-1.6481041732628894,0.5657431883446057,-2.9131666226248853,0.003697524495645619,-2.7589561793904407,-0.5372521671353379,0.007395048991291238,True
Sleep_Harm_Component,WhatsApp-KakaoTalk,-0.09953856849349796,0.18870132448582527,-0.5274926859401828,0.5980269071830453,-0.47005870763536195,0.27098157064836603,0.6924522083172103,False
Sleep_Harm_Component,YouTube-KakaoTalk,1.0154178677413346,0.23486618372248003,4.323388968337653,1.771141653123572e-05,0.5542517826081653,1.476583952874504,6.152386795060828e-05,True
Sleep_Harm_Component,LinkedIn-LINE,1.283315030728451,0.28706399127028254,4.470484176889178,9.170075791765339e-06,0.7196571429107447,1.8469729185461574,3.7826562641032025e-05,True
Sleep_Harm_Component,Snapchat-LINE,0.6996114651757823,0.30057398622336756,2.327584878406195,0.02023243685868023,0.10942633795759693,1.2897965923939676,0.03338352081682238,True
Sleep_Harm_Component,TikTok-LINE,0.2587696396339429,0.25912720859090566,0.9986201026171386,0.318340896211393,-0.2500336220504092,0.767572901318295,0.4377187322906654,False
Sleep_Harm_Component,Twitter-LINE,-0.01284260881683047,0.23573928472880334,-0.05447801723673136,0.9565706353750197,-0.4757230513199297,0.45003783368626876,0.9862034335577345,False
Sleep_Harm_Component,VKontakte-LINE,0.011091198171302497,0.3481516127420422,0.03185737984652208,0.974595317546638,-0.672513881693072,0.6946962780356769,0.9862034335577345,False
Sleep_Harm_Component,WeChat-LINE,-1.7821898967020129,0.6014183976753321,-2.9633112382173996,0.003151902592649539,-2.963091138367012,-0.6012886550370138,0.006500799097339674,True
Sleep_Harm_Component,WhatsApp-LINE,-0.23362429193262158,0.2795852463444632,-0.8356102297500513,0.4036734344669707,-0.7825974624168827,0.3153488785516395,0.5223862274324681,False
Sleep_Harm_Component,YouTube-LINE,0.8813321443022109,0.31368506252817424,2.8096082650510406,0.005105521269405186,0.2654030652066688,1.497261223397753,0.00936012232724284,True
Sleep_Harm_Component,Snapchat-LinkedIn,-0.5837035655526688,0.20524938573908308,-2.8438748474243125,0.004593355387921484,-0.9867162691998007,-0.18069086190553685,0.008916513400082881,True
Sleep_Harm_Component,TikTok-LinkedIn,-1.0245453910945082,0.15063164892524816,-6.801660862140231,2.301950492961128e-11,-1.3203146956875123,-0.728776086501504,2.5321455422572407e-10,True
Sleep_Harm_Component,Twitter-LinkedIn,-1.2961576395452816,0.1776875342009584,-7.2945896028889265,8.526805154056613e-13,-1.6450519044652891,-0.9472633746252741,1.406922850419341e-11,True
Sleep_Harm_Component,VKontakte-LinkedIn,-1.2722238325571487,0.26446486282063275,-4.810559024697377,1.8623226583844833e-06,-1.791507722256585,-0.7529399428577124,9.454868881028915e-06,True
Sleep_Harm_Component,WeChat-LinkedIn,-3.0655049274304638,0.5603676879479017,-5.4705240743921495,6.35230680624818e-08,-4.165801993573513,-1.965207861287414,5.240653115154748e-07,True
Sleep_Harm_Component,WhatsApp-LinkedIn,-1.5169393226610728,0.1783991413189793,-8.503064036327235,1.2094927553918062e-16,-1.8672308473464894,-1.1666477979756562,2.6608840618619737e-15,True
Sleep_Harm_Component,YouTube-LinkedIn,-0.40198288642624025,0.2179782125474616,-1.8441425027224418,0.06560568027546995,-0.8299889847567644,0.026023211904283916,0.09840852041320493,False
Sleep_Harm_Component,TikTok-Snapchat,-0.4408418255418394,0.15861944467876524,-2.7792420181184507,0.005602044529829271,-0.7522953824955219,-0.12938826858815694,0.009992836188344106,True
Sleep_Harm_Component,Twitter-Snapchat,-0.7124540739926128,0.19759434148435778,-3.605640063579518,0.0003346183694037614,-1.1004358918199104,-0.3244722561653152,0.0008833924952259301,True
Sleep_Harm_Component,VKontakte-Snapchat,-0.6885202670044799,0.28578093704523233,-2.409258903421901,0.016254891281753024,-1.2496588432525007,-0.1273816907564591,0.028232179594623673,True
Sleep_Harm_Component,WeChat-Snapchat,-2.481801361877795,0.563073730802586,-4.407595712803579,1.2178774408402248e-05,-3.5874118161370836,-1.3761909076185068,4.465550616414158e-05,True
Sleep_Harm_Component,WhatsApp-Snapchat,-0.9332357571084039,0.18493491072550838,-5.0462930630418885,5.81591716003568e-07,-1.2963604412668914,-0.5701110729499164,3.198754438019624e-06,True
Sleep_Harm_Component,YouTube-Snapchat,0.18172067912642853,0.22734973545000547,0.7993001565044229,0.4244009281483422,-0.26468665713543066,0.6281280153882878,0.5284992690149167,False
Sleep_Harm_Component,Twitter-TikTok,-0.27161224845077336,0.129415721797428,-2.09875774502825,0.03621365367987128,-0.5257235080202829,-0.01750098888126389,0.05690717006836916,False
Sleep_Harm_Component,VKontakte-TikTok,-0.2476784414626404,0.2473063058847941,-1.0015047557178733,0.3169460259200945,-0.7332710419214541,0.23791415899617324,0.4377187322906654,False
Sleep_Harm_Component,WeChat-TikTok,-2.0409595363359556,0.5399322138929563,-3.7800292033336316,0.00017085986788590587,-3.101130998109773,-0.980788074562138,0.0004698646366862411,True
Sleep_Harm_Component,WhatsApp-TikTok,-0.49239393156656447,0.11461880952366718,-4.295926066697561,1.9985526091193994e-05,-0.7174510548734764,-0.26733680825965256,6.595223610094018e-05,True
Sleep_Harm_Component,YouTube-TikTok,0.6225625046682679,0.18376767536775745,3.387769385570071,0.0007460599768028634,0.2617297186103561,0.9833952907261797,0.0018938445564995765,True
Sleep_Harm_Component,VKontakte-Twitter,0.023933806988132966,0.2697605842001275,0.08872240197395619,0.9293291603997983,-0.5057483744441964,0.5536159884204623,0.9862034335577345,False
Sleep_Harm_Component,WeChat-Twitter,-1.7693472878851824,0.5547241338259324,-3.1895985409576357,0.001491428135084428,-2.8585630833258433,-0.6801314924445212,0.0035155091755561516,True
Sleep_Harm_Component,WhatsApp-Twitter,-0.2207816831157911,0.16118115234844405,-1.3697735740125598,0.1712185318710686,-0.5372652221578159,0.0957018559262337,0.25112051341090064,False
Sleep_Harm_Component,YouTube-Twitter,0.8941747531190414,0.21549310732244595,4.149435516659346,3.764403057653721e-05,0.4710482259111043,1.3173012803269786,0.00011293209172961163,True
Sleep_Harm_Component,WeChat-VKontakte,-1.7932810948733153,0.5936352967624811,-3.0208464770429977,0.0026170990284394824,-2.9589000080170784,-0.6276621817295522,0.00569181862311013,True
Sleep_Harm_Component,WhatsApp-VKontakte,-0.24471549010392407,0.2653573497680162,-0.9222110874933823,0.3567519348029805,-0.7657518019913225,0.27632082178347445,0.48052301422442273,False
Sleep_Harm_Component,YouTube-VKontakte,0.8702409461309084,0.28568853176277564,3.046117884961241,0.002409612326498884,0.3092838101467893,1.4311980821150274,0.005483945294790564,True
Sleep_Harm_Component,WhatsApp-WeChat,1.5485656047693914,0.5479374795271293,2.8261720773432133,0.00485181829420055,0.47267558805313525,2.6244556214856476,0.009149143069063895,True
